disclosure_text,is_renovation_candidate
Audio/Video surveillance device on premises. Easement with National Grid.,False
To be built. Leased propane tank. Some images may contain upgrades not offered in the base price.  Taxes TBD. Appliance allowance. One of 3 plans offered for the same lot for buyer choice. See listing agent for more information.,False
TO BE BUILT: THE CONWAY  Leased propane tank. Taxes TBD.  Pictures show examples of builder's work and may contain upgrades not included in the base price.  See listing agent for more information.  One of 3 plans offered on this lot.,False
"TO BE BUILT. Leased propane tank.  Taxes TBD. Appliance allowance. Listing photos of similar home to show examples of builder's work, may contain upgrades not included in base price. Some images are virtually staged. See listing agent for specs and details.",False
50 year transferable warranty on the roof; propane for the Generac system,False
Ring camera at front door. Attic access is through one of the bedrooms with walk-up stairs.,False
To be built. Leased propane tank. Taxes TBD. Appliance allowance. Some images may contain upgrades not included in base price. One of 2 plans offered on same lot to provide options.,False
New Construction TO BE BUILT.  Leased propane tank.  Taxes TBD.  Appliance Allowance.  Photos show example of builder's work and may contain upgrades not included in the base price. Some are virtually staged.,False
No heat in lower level; kitchen stools and water dispenser convey. Property being sold as-is.,True
TO BE BUILT. Leased propane tank. Taxes TBD. Appliance allowance. Some images may contain upgrades not included in base price. *Delivery possible in 8-12 weeks from mortgage commitment.*,False
TO BE BUILT. Leased propane tank. Taxes TBD. Appliance allowance. Some images may contain upgrades not included in base price. *Delivery possible in 8-12 weeks from mortgage commitment.* See Option B to add a finished basement.,False
TO BE BUILT.. Leased propane tank. Taxes TBD. Appliance allowance. Some images may contain upgrades not included in base price. One of 2 plans offered on same lot to provide options. Delivery possible in 8-12 weeks from mortgage commitment.,False
"Sump pump in basement , 3 bedroom septic, assessor card list as 3 bdm, water filter. Seller has never lived in the property.",False
Safe & work bench in basement stays.  Washer & dryer are high efficiency unvented.  See attached list.,False
NEW CONSTRUCTION. Leased propane tank. Taxes TBD. Appliance allowance for fridge. Photos of completed home,False
"""The Village at Flat Hill"" is a planned unit development of single-family homes w/ HOA fees due twice a year of $2100 that maintains the sewer and road privately. Sewer is a Groundwater Discharge Permit by Mass and shared by all units.",False
See attached. Central AC is located on the 3rd and 2nd floor but has not been used in many years.,False
"solar panels are owned. brand new septic installed 12/24,cert compliance in hand",False
Mounted tv in living room is to stay. Property abuts conservation land.,False
"Propane tank owned by carrier and used for the living room fireplace only.  Easment by the State for side walk/bike trail work to start next month. Deed reference Book 10820, Pg 199, Pl book 541-21, sheet 21 See agent for specs. Seperate water meter for sprinkler system.",False
Bedroom dressers and basement fridge convey. Some peeling paint. House sold in as-is condition. Fireplaces not used. Rubber roof over kitchen. Estate sale limited representation and information. Showings begin immediately.,True
New fencing added in 2024. New photos of bedrooms 2 and 3 to come this week.,False
Driveway to be paved first week of April. Yard will be seeded or hydro seeded TBD.,False
"One of 3 new and 1 restored Brigg's Hill Association residences. New Homes: 75 Outlook, 3 & 5 Effie Place.  Restored antique: 2 Effie Place.  Snowplowing to be maintained by HOA.  Nominal fee.  Garage passively heated with insulation on every side.",False
"This house is currently under construction, please do not visit the site without Robert Cohen.    Completion is expected by mid May 2025.",False
Documentation for the HOA is in progress.,False
Room measurements are for marketing purposes only.,False
Floorplan measurements are for marketing purposes only. Buyers to do their own due diligence.,False
"Property is part of an estate, seller makes no representations. Property being sold as is.See floor plan, appliances included, some photos virtually staged.",True
"Dishwasher does not workwasher and dryer shades,window treatment included",False
"Three bedroom public record, fourth bedroom is on the third floor with closet.  Plumbing set up for potential pool heater.",False
All offers to be email.  No showings until Open house!,False
This is an estate sale and the administrator has not lived in the house.,True
"2nd Floor only heated (baseboard), AC window units available. The remainder of the house heat and cooling.",False
